5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
5.682150999999999730e-01 5.682150999999999730e-01 3.630492599999999848e-01 3.630492599999999848e-01
