9.605602280845340000e+14 2.802846578881760625e+14 -3.013088588139897500e+14 -8.766633649204376562e+13
1.915094278992789000e+15 5.588159890465120625e+14 -6.008419351974985000e+14 -1.748940480779309375e+14
3.818171719281628000e+15 1.114134097131465250e+15 -1.198107511175047000e+15 -3.488791418177200000e+14
7.612381288339756000e+15 2.221290611426574500e+15 -2.389023926354082000e+15 -6.958877624958551250e+14
1.517698209815243000e+16 4.428663467603232000e+15 -4.763607857624043000e+15 -1.387947524106098000e+15
3.025869203915238000e+16 8.829567984724342000e+15 -9.498252149695348000e+15 -2.768096031307367000e+15
6.032741903531085600e+16 1.760377404882253600e+16 -1.893846413911875200e+16 -5.520360273227391000e+15
1.202760687878393440e+17 3.509714089218052400e+16 -3.776071331998940800e+16 -1.100867787773480600e+16
2.397969233092789120e+17 6.997410822680635200e+16 -7.528888181876008000e+16 -2.195266178445671600e+16
4.780880689821825920e+17 1.395091632179235680e+17 -1.501127047436787520e+17 -4.377497125521577600e+16
9.531738838694915840e+17 2.781428270107428160e+17 -2.992957927686019840e+17 -8.728773674466729600e+16
1.900361851883611136e+18 5.545398992865922560e+17 -5.967340953786060800e+17 -1.740487825662569280e+17
3.788789021859650048e+18 1.105598822921859328e+18 -1.189757945732841216e+18 -3.470408463232217600e+17
7.553782884804642816e+18 2.204256828917254144e+18 -2.372106974236599808e+18 -6.919636457226280960e+17
1.506012363012455424e+19 4.394674384920055808e+18 -4.729422795268047872e+18 -1.379685466772005120e+18
3.002565880434374656e+19 8.761755060504671232e+18 -9.429322585984258048e+18 -2.750881712510280192e+18
5.986273115696780902e+19 1.746849248675913728e+19 -1.879972772990304666e+19 -5.484783782234159104e+18
1.193494677593375539e+20 3.482728929787359232e+19 -3.748189439522444902e+19 -1.093562265340432998e+19
2.379492976307706266e+20 6.943586614267909734e+19 -7.472924218686270669e+19 -2.180341252341295923e+19
4.744040104178040177e+20 1.384356640348899410e+20 -1.489905887105905787e+20 -4.347132123150009958e+19
9.458282090613962179e+20 2.760019016451498639e+20 -2.970478584669372416e+20 -8.667203861240915558e+19
1.885715460953453625e+21 5.502703625180515533e+20 -5.922341517713170760e+20 -1.728038121336012145e+20
3.759586238871480828e+21 1.097084648793431081e+21 -1.180755529768543191e+21 -3.445292062440785838e+20
7.495557367147591107e+21 2.187278713461980529e+21 -2.354106571176985756e+21 -6.869061816020268483e+20
1.494403260287164193e+22 4.360819303291920318e+21 -4.693446847569569251e+21 -1.369517749842091966e+21
2.979419626879189202e+22 8.694248251586998436e+21 -9.357447379027943752e+21 -2.730467036824413929e+21
5.940124359000322369e+22 1.733388716243750905e+22 -1.865617612403017096e+22 -5.443840455868546023e+21
1.184293636575258414e+23 3.455889751575764559e+22 -3.719526525687550496e+22 -1.085358325371405494e+22
2.361148220099141703e+23 6.890072336644101164e+22 -7.415706059429755906e+22 -2.163915525670951295e+22
4.707465028079423974e+23 1.373686636277478321e+23 -1.478485947160107648e+23 -4.314266424920169146e+22
9.385360337215646188e+23 2.738744739705116342e+23 -2.947689706958666104e+23 -8.601480175802830239e+22
1.871176688029211992e+24 5.460286519058626763e+23 -5.876871822137259050e+23 -1.714901033338874668e+23
3.730599632414149532e+24 1.088627501745047668e+24 -1.171684213838281412e+24 -3.419043480494272540e+23
7.437765580551533030e+24 2.170416916529106668e+24 -2.336010869911412399e+24 -6.816633186210616296e+23
1.482881094370483868e+25 4.327200566685792068e+24 -4.657352102445413657e+24 -1.359048650611830873e+24
2.956447484536077068e+25 8.627220160359347568e+24 -9.285455827881814481e+24 -2.709567002112860011e+24
5.894324057416390487e+25 1.720024898067643777e+25 -1.851259651064119335e+25 -5.402124961487784304e+24
1.175162292181149833e+26 3.429245546212311870e+25 -3.690892545860004607e+25 -1.077033524822199794e+25
2.342942799270579781e+26 6.836950421928179637e+25 -7.358604006951795124e+25 -2.147304837423171927e+25
4.671168390527255718e+26 1.363095474710789627e+26 -1.467099043129446553e+26 -4.281126744320353247e+25
9.312994800191922272e+26 2.717628695932938402e+26 -2.924983427838660272e+26 -8.535370657098721992e+25
1.856748993182707144e+27 5.418186650551679426e+26 -5.831595127145570174e+26 -1.701714170025249757e+26
3.701834796111123086e+27 1.080233901770285398e+27 -1.162656170244403343e+27 -3.392741609383879694e+26
7.380416468817357853e+27 2.153682320321802918e+27 -2.318009554274669391e+27 -6.764176079747846493e+26
1.471447274654922317e+28 4.293836288484110347e+27 -4.621459266310853011e+27 -1.348587035753528540e+27
2.933651630777222763e+28 8.560700836253149965e+27 -9.213890065066517840e+27 -2.688704165098746548e+27
5.848875481424312092e+28 1.706762758920432532e+28 -1.836990513001088238e+28 -5.360521330232117201e+27
1.166101115258860293e+29 3.402804475180401005e+28 -3.662442311238087046e+28 -1.068737407474926980e+28
2.324877345895244495e+29 6.784234202211303057e+28 -7.301879556774992910e+28 -2.130762134787209692e+28
4.635150932676938727e+29 1.352585316172686151e+29 -1.455789329118282042e+29 -4.248140885513016256e+28
9.241186078771512235e+29 2.696674350574346278e+29 -2.902434271004220346e+29 -8.469598750057414092e+28
